1037523211-8 132010333444222-814233222232211122232222223324221111110000000000000000000000000000000000000000000000000000058.18417122958.11886912959.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890358.11886912959.32967890359.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.77189013159.32967890358.11886912959.32967890358.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912958.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013159.32967890358.11886912959.32967890359.329678903           058.11886912959.32967890359.32967890359.32967890358.11886912959.32967890358.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890359.329678903
1037624211-8 130010444444134-813233344342311112111211122212221111210000000000000000000000000000000000000000000000000000047.317934783 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.7958937248.83278810848.83278810848.83278810848.83278810846.70962340846.70962340848.83278810846.70962340846.70962340848.83278810846.70962340848.83278810846.70962340846.70962340846.70962340848.83278810848.83278810848.83278810846.70962340848.832788108 47.7958937246.70962340848.832788108 47.7958937248.832788108 47.7958937246.70962340846.70962340848.832788108 47.7958937246.70962340848.832788108 47.79589372 47.7958937246.70962340848.83278810848.832788108 47.79589372 47.7958937246.70962340848.83278810846.709623408 47.7958937246.70962340846.709623408           046.70962340846.70962340848.832788108 47.7958937246.709623408 47.7958937248.83278810848.83278810848.832788108 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372
1037711432 2-802220133433233 2222442433222121111111221232212222222200000000000000000000000000000000000000000000000000000 288.1536658293.26238335293.26238335285.80164713285.80164713285.80164713293.26238335293.26238335291.06430889293.26238335285.80164713293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335291.72806759293.26238335293.26238335285.80164713285.80164713293.26238335293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335293.26238335293.26238335293.26238335293.26238335285.80164713291.06430889293.26238335293.26238335285.80164713293.26238335           0293.26238335285.80164713293.26238335285.80164713293.26238335293.26238335285.80164713293.26238335291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889291.06430889
1037833432 1 304040333434243 223333244343321111211222222333344342330000000000000000000000000000000000000000000000000000057.73674873358.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821557.06220503559.16181353159.16181353159.16181353157.06220503557.06220503559.16181353157.06220503557.06220503559.16181353159.16181353157.06220503557.06220503559.16181353159.16181353159.16181353159.16181353159.16181353157.06220503557.06220503559.16181353157.06220503559.16181353159.16181353159.16181353158.31994821558.319948215           057.06220503559.16181353159.16181353159.16181353159.16181353159.16181353159.16181353157.32999938958.97741567657.32999938957.32999938957.32999938958.97741567657.32999938958.97741567657.32999938957.32999938958.97741567658.97741567658.31994821557.61494287658.78433149158.31994821558.78433149158.78433149157.61494287657.61494287658.78433149158.319948215
1037934212 1 213440444333233 223343234433411111122211213232221112220000000000000000000000000000000000000000000000000000040.99632352941.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.410427807           042.06773618542.06773618542.06773618540.56531703640.56531703642.06773618540.56531703642.06773618542.06773618542.06773618540.56531703642.06773618542.06773618542.06773618540.56531703642.06773618540.56531703640.56531703640.56531703642.06773618540.56531703640.56531703640.56531703640.56531703640.56531703642.06773618542.06773618542.06773618540.56531703640.56531703642.06773618542.06773618540.56531703642.06773618542.06773618540.56531703640.56531703640.56531703642.06773618542.06773618542.06773618542.06773618542.06773618540.56531703642.06773618540.56531703642.06773618542.06773618541.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.410427807
1038021411-8 302020133343233 2233241433122222123233332243343431223300000000000000000000000000000000000000000000000000000 89.9610450691.61764459588.69649487988.69649487988.69649487988.69649487988.69649487991.61764459591.61764459591.61764459590.86974248591.61764459591.617644595 89.8932504791.61764459588.69649487988.69649487991.61764459591.61764459591.61764459591.617644595           091.61764459591.61764459591.61764459591.61764459591.29495766191.61764459590.86974248591.61764459588.69649487988.69649487988.69649487991.61764459591.61764459591.61764459591.61764459591.61764459591.61764459590.86974248591.61764459591.29495766191.42981254391.61764459591.24041049391.29495766191.61764459591.61764459591.14493732490.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.869742485
1038112121-8 321230344444222 2222221322122112222222233124444431112400000000000000000000000000000000000000000000000000000228.25410277230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977234.75884695234.75884695224.69814927234.75884695224.69814927224.69814927234.75884695224.69814927224.69814927234.75884695234.75884695           0234.75884695224.69814927234.75884695234.75884695234.75884695234.75884695224.69814927234.75884695230.55969977234.75884695234.75884695224.69814927224.69814927234.75884695224.69814927234.75884695224.69814927224.69814927230.55969977234.75884695234.75884695224.69814927224.69814927224.69814927234.75884695224.69814927231.92264257234.75884695234.75884695234.75884695
1038223221-8 132130344444344-823233234423411113231232312321211111120000000000000000000000000000000000000000000000000000058.18417122958.11886912959.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890358.11886912959.32967890359.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.329678903           059.32967890358.77189013159.32967890358.11886912959.32967890358.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912958.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013159.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890358.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890359.329678903
1038333211-8 131130444444234-822343244432411112121122223333232111110000000000000000000000000000000000000000000000000000066.60919540267.28201555867.28201555867.28201555865.35967225667.28201555868.62765586965.35967225665.35967225665.35967225665.35967225665.35967225665.35967225668.62765586968.62765586968.62765586965.35967225665.35967225665.35967225668.62765586968.62765586968.62765586968.62765586965.359672256           068.62765586968.62765586968.62765586967.28201555868.62765586968.62765586968.62765586968.62765586965.35967225665.35967225668.62765586968.62765586968.62765586968.62765586965.35967225668.62765586967.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.28201555867.282015558
1038432411-8 122210333444243-823233233333311112222222212334332112220000000000000000000000000000000000000000000000000000071.58927018572.79133331572.79133331570.85327222272.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.79133331572.79133331570.85327222272.79133331572.79133331570.85327222270.85327222272.79133331570.85327222270.85327222272.79133331572.79133331572.79133331572.31239412672.79133331572.79133331570.85327222270.85327222272.79133331570.85327222272.79133331570.85327222272.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331570.85327222270.85327222272.79133331572.79133331572.791333315 72.5768549372.79133331572.79133331572.79133331572.79133331572.791333315           072.79133331572.79133331572.791333315
1038523231-8 131000344444134-823234234323311111112221114122211111120000000000000000000000000000000000000000000000000000058.18417122958.11886912959.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890358.11886912959.32967890359.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890358.77189013159.32967890358.11886912959.32967890358.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912959.329678903           059.32967890358.11886912959.32967890359.32967890359.32967890358.11886912958.11886912958.11886912958.11886912958.11886912959.32967890359.32967890358.11886912958.11886912959.32967890358.11886912958.11886912959.32967890358.11886912958.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013158.77189013159.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890359.32967890359.32967890358.11886912959.32967890358.11886912958.11886912958.11886912959.32967890358.11886912959.32967890359.32967890359.32967890359.329678903
1038633432 1 303430333344344 222321242432222112222233232432242221320000000000000000000000000000000000000000000000000000057.73674873358.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821558.31994821557.06220503559.16181353159.16181353159.16181353157.06220503557.06220503559.16181353157.06220503557.06220503559.16181353159.16181353157.06220503557.06220503559.16181353159.16181353159.16181353159.16181353159.16181353157.06220503557.06220503559.16181353157.06220503559.16181353159.16181353159.16181353158.31994821558.31994821559.16181353157.06220503559.16181353159.16181353159.161813531           059.16181353159.16181353157.32999938958.97741567657.32999938957.32999938957.32999938958.97741567657.32999938958.97741567657.32999938957.32999938958.97741567658.97741567658.31994821557.61494287658.78433149158.31994821558.78433149158.78433149157.61494287657.61494287658.78433149158.319948215
1038723421-8 331000322324311 124444133421122222222233233433331211420000000000000000000000000000000000000000000000000000043.19733924644.18775443244.18775443242.17922013944.18775443244.18775443244.18775443244.18775443242.17922013944.18775443244.18775443242.17922013944.18775443244.187754432           044.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443242.17922013944.18775443244.18775443242.17922013942.17922013942.17922013943.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600644.18775443242.179220139
1038832421-8 312340322344234 222233233324421112232221222333222221220000000000000000000000000000000000000000000000000000071.58927018572.79133331572.79133331570.85327222272.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.79133331572.79133331570.85327222272.79133331572.79133331570.85327222270.85327222272.79133331570.85327222270.85327222272.79133331572.79133331572.79133331572.31239412672.79133331572.79133331570.85327222270.85327222272.79133331570.85327222272.79133331570.85327222272.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.791333315           072.79133331570.85327222270.85327222272.79133331572.79133331572.791333315 72.5768549372.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.791333315
1038934411-8 132001444444244-8242322333223111112222221123122211121200000000000000000000000000000000000000000000000000000 39.7231457840.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.87263004440.87263004440.87263004440.87263004440.87263004440.87263004440.87263004439.09555917239.09555917239.09555917240.87263004439.09555917239.09555917240.87263004440.87263004439.09555917239.09555917240.87263004439.09555917239.09555917239.09555917240.87263004440.87263004439.09555917240.87263004439.09555917240.87263004440.87263004439.09555917240.87263004440.87263004440.872630044           040.87263004439.09555917240.87263004439.09555917239.09555917240.872630044
1039012211-8 320400344444233 2242333323333111122222111122212321111100000000000000000000000000000000000000000000000000000239.83313052242.25568739238.61841858245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229           0245.13738229245.13738229238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229242.25568739243.97683398245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229238.61841858238.61841858242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739
1039112322 1 302221233344132 2233322313322222122223221322223332223200000000000000000000000000000000000000000000000000000239.83313052242.25568739238.61841858245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229245.13738229238.61841858238.61841858238.61841858238.61841858245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858238.61841858245.13738229245.13738229245.13738229245.13738229245.13738229238.61841858238.61841858245.13738229242.25568739243.97683398245.13738229245.13738229245.13738229           0238.61841858238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229245.13738229238.61841858238.61841858245.13738229238.61841858238.61841858242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739242.25568739
1039213212 1 303320232433332 2212142333112211222322231333223433333400000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248           0146.96365248146.96365248142.51020847146.96365248146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1039334221-8 133020422343333-822244244434411112222231214223113122110000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.139877721           0  50.954880552.13987772152.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.954880552.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.13987772152.139877721  50.954880552.13987772152.13987772152.13987772152.139877721
1039434211-8 132040434444144-823232234432211111111122222222221111220000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.139877721           052.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721  50.954880552.13987772152.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.954880552.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.13987772152.139877721  50.954880552.13987772152.13987772152.13987772152.139877721
1039532242 1 303130233434234 223331243322222113232212123112221111110000000000000000000000000000000000000000000000000000071.58927018572.79133331572.79133331570.85327222272.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.79133331572.79133331570.85327222272.79133331572.79133331570.85327222270.85327222272.79133331570.85327222270.85327222272.79133331572.79133331572.79133331572.31239412672.791333315           070.85327222270.85327222272.79133331570.85327222272.79133331570.85327222272.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331570.85327222270.85327222272.79133331572.79133331572.791333315 72.5768549372.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.791333315
1039623411-8 132030333444232-822233233322211112222222223322232111220000000000000000000000000000000000000000000000000000043.19733924644.18775443244.18775443242.17922013944.18775443244.18775443244.18775443244.18775443242.17922013944.18775443244.18775443242.17922013944.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443244.18775443242.17922013944.18775443244.18775443242.17922013942.17922013942.17922013943.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.63367600643.633676006           042.179220139
1039713412 1 323321344434233 2242443213323111111111221213344411111100000000000000000000000000000000000000000000000000000 158.5876143160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939161.78385161157.08561464161.78385161161.78385161161.78385161161.78385161157.08561464157.08561464161.78385161161.78385161161.78385161161.78385161161.78385161161.78385161161.78385161161.78385161157.08561464           0161.78385161161.78385161161.78385161161.78385161157.08561464161.78385161157.08561464161.78385161161.78385161161.78385161161.78385161161.78385161161.78385161157.08561464161.78385161161.78385161157.08561464161.78385161157.08561464161.78385161157.08561464157.08561464161.78385161157.08561464157.89520711 161.3588751157.89520711 161.3588751157.89520711157.89520711157.89520711160.18950939 161.3588751 161.3588751 161.3588751 161.3588751157.89520711157.89520711
1039834212 2-803420333434233 112232444243312111322322132322223421220000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721  50.954880552.13987772152.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.9548805           052.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.13987772152.139877721  50.954880552.13987772152.13987772152.13987772152.139877721
1039932131-8 304100322344244 222134143312222212214322233412223222320000000000000000000000000000000000000000000000000000048.687536104           049.46366661349.17932939849.46366661349.46366661349.46366661349.46366661349.17932939848.08084049849.46366661348.08084049849.17932939849.46366661349.46366661348.08084049848.08084049849.46366661349.17932939849.46366661349.46366661349.46366661348.08084049849.37550892349.37550892349.46366661348.08084049848.08084049849.46366661349.46366661349.46366661348.08084049849.46366661349.37550892349.46366661349.46366661349.46366661349.46366661349.46366661349.37550892349.46366661349.46366661349.46366661349.46366661349.29962719949.46366661349.46366661349.46366661349.29962719948.08084049849.46366661349.37550892349.46366661349.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.17932939849.179329398
